text,primary_emotion,secondary_emotions,meta_emotions,sentiment,interaction_style,intensity,context
"I’ve had a lot of stress lately, and it feels like it’s taking a toll. I don’t even feel like doing anything anymore. 😞",Stress,"['Exhaustion', 'Helplessness']","['Reflection on burnout', 'Commitment to self-care']",Negative,Reassuring,9,Work
"I guess I feel okay about everything. Things could be better, but they could also be worse. Just getting by. 🤷‍♀️",Neutral,"['Contentment', 'Indifference']","['Reflection on stability', 'Commitment to acceptance']",Neutral,Indifferent,6,Everyday Life
"It feels like I’m always chasing something I can’t quite reach. I’m happy with what I have, but there’s this lingering feeling of dissatisfaction. 😔",Dissatisfaction,"['Longing', 'Frustration']","['Reflection on goals', 'Commitment to contentment']",Ambiguous,Reflective,7,Self-Reflection
"Sometimes, it’s hard to tell whether I’m doing okay or not. It feels like I’m in limbo, neither here nor there. 🤔",Indecision,"['Confusion', 'Uncertainty']","['Reflection on choices', 'Commitment to clarity']",Ambiguous,Conflicted,7,Personal Growth
"I just feel stuck in a cycle. I can’t seem to get out, no matter how hard I try. It’s frustrating. 😓",Frustration,"['Exhaustion', 'Hopelessness']","['Reflection on failure', 'Commitment to perseverance']",Negative,Reassuring,9,Work
"I woke up feeling a bit off today. It's not that anything's wrong, just kind of neutral, you know? 😐",Neutral,"['Indifference', 'Contentment']","['Reflection on mood', 'Commitment to balance']",Neutral,Indifferent,5,Everyday Life
"I can't help but feel a little disappointed with how things turned out. I tried my best, but it just wasn’t enough. 😔",Disappointment,"['Sadness', 'Frustration']","['Reflection on effort', 'Commitment to perseverance']",Negative,Supportive,8,Career
"I finally got the promotion I wanted, but now I feel this pressure to perform even better. It's exciting, but also overwhelming. 😅",Excitement,"['Stress', 'Pride']","['Reflection on success', 'Commitment to growth']",Mixed,Conflicted,8,Career
"I've been feeling like everything is going great, but sometimes I wonder if it's all too good to be true. I'm trying to enjoy it, but the worry lingers. 🤨",Anxiety,"['Excitement', 'Fear']","['Reflection on success', 'Commitment to balance']",Mixed,Conflicted,7,Personal Growth
"I'm trying to find peace in the chaos, but today feels like it's all a bit much. I’m ready for things to calm down, but also, I don’t know if that will happen soon. 🌀",Stress,"['Overwhelm', 'Uncertainty']","['Reflection on pressure', 'Commitment to mindfulness']",Negative,Reassuring,9,Work
"It’s been a strange day—part of me is happy, but another part feels like something’s missing. It's like I'm not entirely sure what I need. 😕",Confusion,"['Frustration', 'Nostalgia']","['Reflection on dissatisfaction', 'Commitment to clarity']",Ambiguous,Reflective,7,Self-Reflection
"There’s something calming about the quiet of the morning. I’m not doing anything, just existing, and it feels good to simply be here. 🌅",Serenity,"['Gratitude', 'Peace']","['Reflection on stillness', 'Commitment to tranquility']",Positive,Reverent,8,Nature
"I’ve been feeling stuck lately, like I’m making the same mistakes over and over again. I don’t know what to do anymore. 😔",Frustration,"['Sadness', 'Self-doubt']","['Reflection on failure', 'Commitment to improvement']",Negative,Supportive,9,Personal Growth
"Today was just one of those days where everything felt like a blur. I didn’t feel excited or upset, just... there. 🤷‍♂️",Neutral,"['Indifference', 'Contentment']","['Reflection on routine', 'Commitment to balance']",Neutral,Indifferent,5,Everyday Life
"I feel like I’ve been running in circles lately. Every time I think I’ve figured something out, another challenge pops up. It’s exhausting. 😩",Exhaustion,"['Frustration', 'Hopelessness']","['Reflection on struggle', 'Commitment to perseverance']",Negative,Supportive,9,Work
"There’s a lot of tension at work, but I’m trying to stay neutral and not let it get to me. It’s hard to stay out of it, but I’m doing my best. 🤐",Neutral,"['Indifference', 'Concern']","['Reflection on workplace dynamics', 'Commitment to detachment']",Neutral,Indifferent,6,Work
"It’s one of those days where everything is fine, but I just feel so emotionally drained. I don’t have any big issues, but it’s hard to stay positive. 💤",Exhaustion,"['Frustration', 'Indifference']","['Reflection on tiredness', 'Commitment to self-care']",Negative,Reassuring,8,Everyday Life
"I don’t really know how I feel today. Everything feels a bit off, but I’m not sure what’s causing it. It’s kind of like a quiet confusion. 😕",Confusion,"['Indifference', 'Uncertainty']","['Reflection on fogginess', 'Commitment to clarity']",Neutral,Indifferent,6,Self-Reflection
"I got a little praise at work, but it’s hard to accept it fully. I feel like I should’ve done more, even though I’m happy about the recognition. 😐",Self-doubt,"['Pride', 'Insecurity']","['Reflection on self-worth', 'Commitment to personal growth']",Mixed,Conflicted,7,Career
"It feels like everything I do is starting to pay off, but I’m also scared that it could all fall apart at any moment. Can I really trust this success? 🧐",Uncertainty,"['Excitement', 'Fear']","['Reflection on achievement', 'Commitment to overcoming fear']",Mixed,Conflicted,8,Personal Growth
"I feel really thankful for everything I have, but at the same time, it feels like something’s missing. Why do I feel so unfulfilled? 🤷‍♂️",Gratitude,"['Longing', 'Confusion']","['Reflection on personal growth', 'Commitment to mindfulness']",Mixed,Reflective,7,Everyday Life
"I’m trying to be content with where I am, but it’s hard not to compare myself to others. Sometimes I wonder if I’m doing enough with my life. 😟",Insecurity,"['Frustration', 'Self-doubt']","['Reflection on comparison', 'Commitment to self-compassion']",Negative,Supportive,9,Self-Reflection
"I felt a sense of pride after completing a big project, but as soon as I finished, I started doubting if I could do the next one just as well. 😰",Pride,"['Anxiety', 'Fear']","['Reflection on success', 'Commitment to future growth']",Mixed,Conflicted,8,Career
There’s something peaceful about being alone in nature. I feel more connected to the world around me. It’s a quiet kind of happiness. 🌲,Serenity,"['Gratitude', 'Peace']","['Reflection on solitude', 'Commitment to mindfulness']",Positive,Reverent,8,Nature
"I tried to remain calm during the chaos today, but I couldn’t shake the stress. It felt like everything was happening all at once. 😖",Stress,"['Frustration', 'Overwhelm']","['Reflection on pressure', 'Commitment to composure']",Negative,Reassuring,9,Work
"I’m feeling a little more optimistic about the future, but I’m still hesitant. It’s hard to fully embrace change when it feels so uncertain. 🤞",Hope,"['Anxiety', 'Excitement']","['Reflection on transition', 'Commitment to courage']",Mixed,Conflicted,7,Personal Growth
"I’m feeling a little detached today. Everything is fine, but I just don’t have the energy to engage. Maybe I just need a little break. 🛋️",Indifference,"['Tiredness', 'Boredom']","['Reflection on self-care', 'Commitment to recharging']",Neutral,Detached,6,Everyday Life
"I did a lot of work today, but there’s still so much to do. It’s overwhelming, but I can’t give up. Why does it feel like I’m always behind? 🏃‍♀️",Frustration,"['Exhaustion', 'Overwhelm']","['Reflection on work-life balance', 'Commitment to persistence']",Negative,Supportive,9,Career
"I’m really enjoying these quiet moments alone, but I can’t shake the feeling that I should be doing something more productive. It’s a weird mix of peace and guilt. 😔",Guilt,"['Contentment', 'Nostalgia']","['Reflection on self-worth', 'Commitment to finding balance']",Mixed,Conflicted,8,Self-Reflection
"There’s so much uncertainty about the future, but I’m excited to see where things go. I’m nervous, but also hopeful. I guess this is what stepping into the unknown feels like. 😬✨",Excitement,"['Fear', 'Hope']","['Reflection on new opportunities', 'Commitment to facing fear']",Mixed,Conflicted,8,Personal Growth
"Sometimes I wish I could stop comparing myself to others, but it’s hard when it feels like everyone around me is ahead. I need to remind myself that I’m on my own journey. 😓",Insecurity,"['Frustration', 'Doubt']","['Reflection on personal growth', 'Commitment to self-compassion']",Negative,Supportive,9,Social Media
"I feel like I’ve made so much progress in my life, but sometimes I still doubt if I’m doing enough. It’s hard not to feel like I’m falling short. 😓",Self-doubt,"['Guilt', 'Frustration']","['Reflection on self-worth', 'Commitment to perseverance']",Negative,Reassuring,8,Career
"I’m proud of how far I’ve come, but there’s always this lingering fear that I’ll never reach my full potential. Why do I always feel like something is missing? 🤔",Pride,"['Fear', 'Frustration']","['Reflection on ambition', 'Commitment to growth']",Mixed,Conflicted,8,Personal Growth
"I’m grateful for the quiet moments when I can just reflect. Life’s not perfect, but it’s enough for now. I’m learning to appreciate the small things. 🙏",Gratitude,"['Serenity', 'Contentment']","['Reflection on life’s simple joys', 'Commitment to mindfulness']",Positive,Reverent,7,Everyday Life
"I’ve been feeling so disconnected from my friends lately. It’s like we’re all living separate lives now, and it makes me feel a little sad. 😢",Loneliness,"['Sadness', 'Longing']","['Reflection on relationships', 'Commitment to connection']",Negative,Supportive,9,Relationships
"I’m so nervous about my upcoming presentation. I’m excited for it, but I can’t shake the feeling that I might mess up. I guess that’s just how it goes, huh? 😬",Anxiety,"['Excitement', 'Fear']","['Reflection on performance', 'Commitment to overcoming anxiety']",Mixed,Conflicted,8,Career
"It’s one of those days where everything feels like a little victory. I’m in a good mood, but I know it could all come crashing down. I guess I’m just enjoying the ride. ✨",Happiness,"['Gratitude', 'Nostalgia']","['Reflection on good moments', 'Commitment to savoring the present']",Positive,Empowering,8,Personal Growth
"I’ve been feeling overwhelmed with everything on my plate. I’m not sure where to start, but I’ll find a way to keep going. 🌀",Overwhelm,"['Stress', 'Anxiety']","['Reflection on work-life balance', 'Commitment to perseverance']",Negative,Reassuring,9,Career
"It’s a slow day, but that’s okay. I’m not feeling sad or happy, just kind of existing. 💤",Neutrality,"['Boredom', 'Tiredness']","['Reflection on routine', 'Commitment to simplicity']",Neutral,Detached,5,Everyday Life
"I’m not sure what to think about everything that’s going on. Part of me feels excited, but another part is unsure. 🤔",Indecision,"['Fear', 'Excitement']","['Reflection on choices', 'Commitment to clarity']",Ambiguous,Conflicted,7,Personal Growth
"Even though I have a lot on my mind, I’m grateful for the moments of peace I get. They remind me of the importance of balance. 🙏",Gratitude,"['Serenity', 'Contentment']","['Reflection on balance', 'Commitment to mindfulness']",Positive,Reverent,8,Everyday Life
